transaction_id,product_id,product_category,amount,transaction_date,channel,status,is_first_product,customer_id
T05480002,P001,Banking,0.06,2025-04-27,Online,Pending,False,sdv-id-oQRxAu
T05490000,P012,Investment,1027.04,2025-12-03,Online,Completed,False,sdv-id-VEdXTd
T05490001,P001,Banking,2.75,2024-05-07,Online,Pending,False,sdv-id-VEdXTd
T05490002,P008,Insurance,47.49,2022-03-05,Online,Pending,True,sdv-id-VEdXTd
T05500000,P014,Banking,1777.83,2025-10-01,Branch,Pending,True,sdv-id-XikJEJ
T05500001,P002,Banking,0.06,2025-08-10,Online,Completed,False,sdv-id-XikJEJ
T05510000,P001,Banking,19.3,2022-01-04,Online,Completed,False,sdv-id-betRiu
T05510001,P011,Investment,151.45,2025-07-27,Branch,Pending,True,sdv-id-betRiu
T05510002,P002,Banking,461.0,2022-01-01,Branch,Cancelled,True,sdv-id-betRiu
T05510003,P010,Insurance,1007.68,2025-09-03,Branch,Pending,True,sdv-id-betRiu
T05510004,P001,Banking,15.14,2022-02-05,Branch,Pending,False,sdv-id-betRiu
T05510005,P013,Banking,788.96,2025-09-30,Branch,Pending,True,sdv-id-betRiu
T05520000,P001,Banking,164.95,2022-01-01,Online,Completed,True,sdv-id-NFNaHb
T05520001,P008,Insurance,49.21,2025-11-26,Online,Pending,True,sdv-id-NFNaHb
T05520002,P001,Banking,0.06,2022-01-01,Online,Completed,False,sdv-id-NFNaHb
T05530000,P011,Investment,106.98,2025-09-20,Branch,Completed,True,sdv-id-GjaqbT
T05530001,P008,Insurance,36.17,2025-12-05,Online,Completed,False,sdv-id-GjaqbT
T05530002,P008,Insurance,269.17,2025-12-31,Online,Completed,True,sdv-id-GjaqbT
T05540000,P001,Banking,9.12,2025-09-30,Online,Cancelled,True,sdv-id-ziLZKx
T05540001,P003,Credit,409.75,2022-07-24,Branch,Completed,True,sdv-id-ziLZKx
T05540002,P005,Credit,2201.95,2022-02-05,Branch,Completed,True,sdv-id-ziLZKx
T05540003,P015,Investment,0.06,2025-09-09,Online,Cancelled,False,sdv-id-ziLZKx
T05550000,P013,Banking,882.93,2025-08-16,Branch,Pending,True,sdv-id-ELlKqa
T05550001,P002,Banking,509.93,2022-03-30,Online,Completed,False,sdv-id-ELlKqa
T05550002,P005,Credit,680.32,2022-11-01,Branch,Pending,True,sdv-id-ELlKqa
T05560000,P015,Investment,407.68,2025-10-13,Branch,Completed,True,sdv-id-asHktF
T05560001,P009,Insurance,160.69,2025-12-22,Online,Cancelled,False,sdv-id-asHktF
T05570000,P011,Investment,138.04,2025-11-17,Branch,Completed,True,sdv-id-nwnqiZ
T05580000,P008,Insurance,78.45,2024-09-19,Branch,Completed,True,sdv-id-yyfDuf
T05580001,P010,Insurance,121.36,2025-11-01,Branch,Completed,True,sdv-id-yyfDuf
T05580002,P001,Banking,0.06,2024-06-29,Online,Completed,False,sdv-id-yyfDuf
T05590000,P002,Banking,0.06,2022-05-05,Online,Cancelled,True,sdv-id-EIsizY
T05590001,P008,Insurance,82.05,2025-08-06,Branch,Pending,True,sdv-id-EIsizY
T05600000,P010,Insurance,56.79,2025-03-03,Phone,Completed,True,sdv-id-eJCNPf
T05600001,P009,Insurance,126.03,2025-08-07,Branch,Completed,True,sdv-id-eJCNPf
T05600002,P010,Insurance,105.65,2025-10-27,Branch,Completed,True,sdv-id-eJCNPf
T05600003,P005,Credit,52.73,2024-08-08,Branch,Pending,True,sdv-id-eJCNPf
T05610000,P002,Banking,4.94,2022-03-24,Online,Completed,False,sdv-id-giSZPj
T05620000,P010,Insurance,130.5,2025-06-04,Branch,Completed,True,sdv-id-OemrAP
T05620001,P003,Credit,589.3,2022-11-29,Online,Completed,True,sdv-id-OemrAP
T05620002,P009,Insurance,73.73,2022-11-29,Branch,Cancelled,True,sdv-id-OemrAP
T05620003,P002,Banking,247.49,2025-09-21,Online,Pending,False,sdv-id-OemrAP
T05620004,P008,Insurance,55.92,2022-06-22,Mobile App,Completed,False,sdv-id-OemrAP
T05620005,P010,Insurance,104.59,2022-04-04,Phone,Completed,True,sdv-id-OemrAP
T05630000,P002,Banking,0.06,2022-03-02,Branch,Completed,False,sdv-id-QqlJye
T05630001,P009,Insurance,103.32,2024-03-09,Branch,Cancelled,True,sdv-id-QqlJye
T05630002,P002,Banking,449.11,2022-04-11,Online,Completed,False,sdv-id-QqlJye
T05630003,P008,Insurance,67.79,2025-10-07,Online,Pending,False,sdv-id-QqlJye
T05640000,P003,Credit,2347.75,2022-01-30,Branch,Completed,True,sdv-id-fLhVcQ
T05650000,P003,Credit,431.19,2025-09-19,Online,Pending,False,sdv-id-yKBCza
T05650001,P013,Banking,1002.35,2025-02-05,Branch,Cancelled,True,sdv-id-yKBCza
T05650002,P001,Banking,42.8,2022-05-12,Online,Pending,False,sdv-id-yKBCza
T05650003,P014,Banking,695.26,2025-12-02,Online,Pending,True,sdv-id-yKBCza
T05660000,P014,Banking,2124.56,2022-06-27,Online,Completed,True,sdv-id-OocYNI
T05660001,P006,Credit,2114.99,2022-04-20,Branch,Completed,True,sdv-id-OocYNI
T05670000,P008,Insurance,18.83,2023-03-22,Online,Pending,False,sdv-id-YMoVkh
T05670001,P002,Banking,10.81,2025-11-30,Branch,Completed,False,sdv-id-YMoVkh
T05670002,P005,Credit,11440.07,2022-11-03,Online,Completed,True,sdv-id-YMoVkh
T05670003,P014,Banking,564.91,2022-01-20,Branch,Completed,True,sdv-id-YMoVkh
T05670004,P002,Banking,451.67,2025-12-24,Phone,Pending,True,sdv-id-YMoVkh
T05680000,P002,Banking,44.95,2025-12-19,Online,Completed,False,sdv-id-OKNaPR
T05680001,P011,Investment,87.2,2022-01-01,Phone,Pending,True,sdv-id-OKNaPR
T05680002,P002,Banking,0.06,2022-07-24,Branch,Pending,True,sdv-id-OKNaPR
T05690000,P004,Credit,12426.05,2022-06-25,Online,Completed,True,sdv-id-vBwTaB
T05690001,P008,Insurance,56.47,2025-10-08,Online,Pending,False,sdv-id-vBwTaB
T05690002,P010,Insurance,139.75,2025-07-01,Branch,Completed,True,sdv-id-vBwTaB
T05690003,P001,Banking,106.45,2025-12-25,Branch,Completed,False,sdv-id-vBwTaB
T05690004,P002,Banking,27.91,2025-09-14,Branch,Completed,True,sdv-id-vBwTaB
T05690005,P008,Insurance,61.51,2022-11-17,Online,Completed,True,sdv-id-vBwTaB
T05700000,P006,Credit,56.25,2022-04-22,Branch,Completed,True,sdv-id-ajZxUa
T05700001,P002,Banking,504.79,2025-10-21,Branch,Pending,True,sdv-id-ajZxUa
T05710000,P001,Banking,54.19,2025-12-19,Online,Completed,False,sdv-id-DaRZSN
T05710001,P009,Insurance,149.4,2025-10-02,Branch,Cancelled,True,sdv-id-DaRZSN
T05710002,P012,Investment,1006.26,2022-02-16,Online,Pending,True,sdv-id-DaRZSN
T05710003,P001,Banking,35.74,2025-11-25,Online,Completed,False,sdv-id-DaRZSN
T05720000,P010,Insurance,240.31,2025-11-22,Online,Completed,True,sdv-id-QjLOTC
T05720001,P011,Investment,2006.49,2022-01-24,Online,Pending,False,sdv-id-QjLOTC
T05730000,P001,Banking,9.57,2022-01-26,Online,Completed,False,sdv-id-LaUltH
T05730001,P001,Banking,26.45,2022-03-23,Branch,Cancelled,False,sdv-id-LaUltH
T05730002,P013,Banking,822.75,2025-08-27,Branch,Pending,True,sdv-id-LaUltH
T05730003,P011,Investment,1939.76,2025-09-05,Branch,Pending,True,sdv-id-LaUltH
T05740000,P010,Insurance,176.74,2022-09-27,Online,Completed,True,sdv-id-NqpnHb
T05740001,P013,Banking,1140.71,2025-11-14,Branch,Cancelled,False,sdv-id-NqpnHb
T05740002,P014,Banking,2063.99,2022-06-19,Branch,Completed,True,sdv-id-NqpnHb
T05750000,P013,Banking,874.41,2025-09-20,Online,Pending,False,sdv-id-uCUfgB
T05750001,P008,Insurance,173.37,2024-10-21,Phone,Pending,False,sdv-id-uCUfgB
T05750002,P002,Banking,0.06,2025-08-09,Branch,Cancelled,False,sdv-id-uCUfgB
T05750003,P014,Banking,2064.23,2022-12-20,Branch,Completed,True,sdv-id-uCUfgB
T05750004,P013,Banking,1816.85,2025-11-19,Online,Completed,True,sdv-id-uCUfgB
T05750005,P002,Banking,491.47,2022-12-07,Phone,Completed,False,sdv-id-uCUfgB
T05750006,P001,Banking,35.35,2023-07-24,Branch,Pending,False,sdv-id-uCUfgB
T05760000,P002,Banking,0.06,2025-11-27,Online,Completed,False,sdv-id-MYChmo
T05760001,P013,Banking,864.92,2025-07-31,Branch,Completed,True,sdv-id-MYChmo
T05760002,P002,Banking,288.03,2022-06-02,Online,Cancelled,False,sdv-id-MYChmo
T05760003,P001,Banking,29.31,2025-12-12,Online,Completed,False,sdv-id-MYChmo
T05770000,P010,Insurance,125.81,2025-05-03,Branch,Completed,True,sdv-id-PXIuam
T05770001,P008,Insurance,61.82,2025-11-04,Online,Completed,False,sdv-id-PXIuam
T05770002,P014,Banking,1621.03,2025-07-14,Branch,Completed,True,sdv-id-PXIuam
T05770003,P014,Banking,1736.31,2022-05-14,Online,Pending,True,sdv-id-PXIuam
T05780000,P010,Insurance,2079.76,2022-01-01,Branch,Pending,True,sdv-id-CvUTbI
T05780001,P001,Banking,6.89,2024-04-15,Online,Completed,False,sdv-id-CvUTbI
T05790000,P011,Investment,106.47,2025-08-26,Branch,Completed,True,sdv-id-ncQWlm
T05790001,P001,Banking,38.56,2025-04-22,Online,Completed,False,sdv-id-ncQWlm
T05790002,P008,Insurance,41.31,2022-11-19,Mobile App,Completed,False,sdv-id-ncQWlm
T05790003,P001,Banking,65.81,2025-11-19,Mobile App,Completed,False,sdv-id-ncQWlm
T05790004,P012,Investment,971.45,2025-05-08,Branch,Completed,True,sdv-id-ncQWlm
T05800000,P010,Insurance,139.88,2025-09-13,Branch,Completed,True,sdv-id-BfwoMo
T05810000,P014,Banking,941.99,2025-11-30,Branch,Completed,False,sdv-id-HzcuJQ
T05810001,P010,Insurance,864.64,2025-08-28,Branch,Pending,False,sdv-id-HzcuJQ
T05810002,P001,Banking,13.5,2022-02-19,Online,Completed,False,sdv-id-HzcuJQ
T05820000,P011,Investment,258.27,2025-09-17,Branch,Completed,True,sdv-id-Ogarkx
T05820001,P012,Investment,957.38,2023-01-04,Online,Completed,True,sdv-id-Ogarkx
T05820002,P009,Insurance,62.14,2025-12-24,Branch,Cancelled,False,sdv-id-Ogarkx
T05820003,P008,Insurance,69.47,2025-11-10,Branch,Completed,True,sdv-id-Ogarkx
T05820004,P014,Banking,1514.93,2022-02-25,Online,Completed,True,sdv-id-Ogarkx
T05820005,P008,Insurance,40.85,2025-09-10,Online,Pending,False,sdv-id-Ogarkx
T05830000,P001,Banking,62.31,2025-05-03,Online,Completed,True,sdv-id-keTpoN
T05830001,P015,Investment,194.37,2022-02-02,Online,Completed,False,sdv-id-keTpoN
T05830002,P003,Credit,320.02,2025-09-27,Phone,Completed,True,sdv-id-keTpoN
T05830003,P003,Credit,16.76,2022-11-12,Phone,Completed,False,sdv-id-keTpoN
T05830004,P003,Credit,13.36,2025-11-15,Branch,Completed,True,sdv-id-keTpoN
T05830005,P006,Credit,9955.97,2022-04-28,Branch,Completed,True,sdv-id-keTpoN
T05830006,P009,Insurance,44.95,2025-11-07,Online,Pending,True,sdv-id-keTpoN
T05830007,P013,Banking,4738.47,2025-12-23,Branch,Pending,True,sdv-id-keTpoN
T05840000,P010,Insurance,46.48,2022-05-30,Online,Completed,True,sdv-id-FRHOYq
T05840001,P008,Insurance,49.26,2025-08-23,Online,Pending,False,sdv-id-FRHOYq
T05840002,P002,Banking,43.5,2022-04-11,Branch,Completed,True,sdv-id-FRHOYq
T05850000,P013,Banking,865.65,2024-08-23,Branch,Pending,True,sdv-id-mXpRas
T05850001,P001,Banking,271.38,2025-10-19,Online,Pending,False,sdv-id-mXpRas
T05850002,P002,Banking,13.35,2022-03-08,Online,Completed,False,sdv-id-mXpRas
T05850003,P012,Investment,1218.01,2025-10-12,Branch,Completed,True,sdv-id-mXpRas
T05860000,P005,Credit,197.78,2025-09-15,Online,Pending,True,sdv-id-sxUCAM
T05860001,P001,Banking,177.45,2025-07-29,Online,Completed,False,sdv-id-sxUCAM
T05860002,P002,Banking,403.51,2025-09-13,Online,Completed,False,sdv-id-sxUCAM
T05870000,P001,Banking,4.41,2025-07-13,Online,Completed,False,sdv-id-odDOXS
T05880000,P012,Investment,1905.36,2022-01-01,Branch,Pending,True,sdv-id-yxKdnh
T05890000,P013,Banking,5391.1,2025-09-08,Online,Pending,True,sdv-id-qBZZAt
T05890001,P015,Investment,20.49,2022-01-01,Online,Completed,True,sdv-id-qBZZAt
T05890002,P010,Insurance,171.22,2022-04-15,Mobile App,Pending,True,sdv-id-qBZZAt
T05900000,P008,Insurance,0.06,2022-04-13,Online,Pending,False,sdv-id-IeBcGi
T05900001,P013,Banking,931.08,2025-08-30,Branch,Cancelled,True,sdv-id-IeBcGi
T05900002,P001,Banking,5.27,2022-05-20,Branch,Pending,False,sdv-id-IeBcGi
T05910000,P011,Investment,75.15,2022-01-01,Branch,Completed,True,sdv-id-aihlud
T05910001,P008,Insurance,0.06,2022-05-14,Online,Pending,True,sdv-id-aihlud
T05910002,P008,Insurance,124.71,2025-08-29,Branch,Pending,True,sdv-id-aihlud
T05910003,P008,Insurance,107.93,2022-05-07,Branch,Completed,True,sdv-id-aihlud
T05910004,P003,Credit,30.46,2025-07-27,Branch,Pending,False,sdv-id-aihlud
T05920000,P001,Banking,157.01,2025-12-30,Online,Completed,False,sdv-id-QTKsAS
T05930000,P001,Banking,48.05,2025-07-22,Branch,Pending,False,sdv-id-uMMATB
T05930001,P014,Banking,1454.35,2022-06-02,Branch,Completed,True,sdv-id-uMMATB
T05930002,P014,Banking,1561.39,2025-11-20,Branch,Pending,True,sdv-id-uMMATB
T05930003,P008,Insurance,162.24,2025-09-11,Branch,Completed,True,sdv-id-uMMATB
T05930004,P009,Insurance,68.57,2025-09-28,Online,Pending,False,sdv-id-uMMATB
T05930005,P011,Investment,35.0,2024-10-04,Mobile App,Completed,False,sdv-id-uMMATB
T05940000,P001,Banking,6.55,2022-02-06,Online,Cancelled,False,sdv-id-uRcDCT
T05940001,P010,Insurance,1093.14,2025-09-16,Branch,Completed,True,sdv-id-uRcDCT
T05940002,P011,Investment,235.77,2022-04-27,Online,Completed,True,sdv-id-uRcDCT
T05950000,P001,Banking,0.06,2024-02-27,Online,Pending,False,sdv-id-KurWXk
T05950001,P002,Banking,338.52,2022-03-31,Phone,Completed,False,sdv-id-KurWXk
T05950002,P015,Investment,34.58,2025-09-24,Branch,Cancelled,False,sdv-id-KurWXk
T05960000,P014,Banking,1557.45,2022-06-06,Branch,Completed,True,sdv-id-jvgrJk
T05960001,P002,Banking,5.0,2025-08-18,Online,Pending,False,sdv-id-jvgrJk
T05960002,P003,Credit,353.15,2022-03-03,Branch,Completed,True,sdv-id-jvgrJk
T05970000,P001,Banking,425.4,2025-10-04,Online,Completed,False,sdv-id-DXpiWT
T05970001,P001,Banking,17.76,2022-06-09,Online,Pending,False,sdv-id-DXpiWT
T05970002,P002,Banking,6.6,2022-04-11,Online,Completed,False,sdv-id-DXpiWT
T05970003,P013,Banking,4834.34,2025-07-23,Branch,Pending,True,sdv-id-DXpiWT
T05970004,P011,Investment,1719.5,2025-10-31,Branch,Pending,True,sdv-id-DXpiWT
T05980000,P014,Banking,2200.58,2022-07-19,Branch,Completed,True,sdv-id-LGSWQc
T05980001,P001,Banking,4.22,2025-09-25,Online,Completed,False,sdv-id-LGSWQc
T05980002,P011,Investment,30.97,2025-09-05,Branch,Pending,False,sdv-id-LGSWQc
T05980003,P009,Insurance,59.37,2025-08-26,Branch,Completed,True,sdv-id-LGSWQc
T05980004,P010,Insurance,257.3,2025-04-30,Mobile App,Completed,True,sdv-id-LGSWQc
T05990000,P003,Credit,1639.22,2025-08-19,Branch,Pending,True,sdv-id-ITHAeh
T05990001,P002,Banking,32.29,2025-07-28,Branch,Pending,False,sdv-id-ITHAeh
T05990002,P012,Investment,1856.76,2025-12-28,Branch,Completed,True,sdv-id-ITHAeh
T06000000,P010,Insurance,92.98,2025-09-06,Branch,Completed,True,sdv-id-sljKlH
T06010000,P012,Investment,684.37,2025-08-29,Online,Pending,True,sdv-id-iSPdWE
T06010001,P001,Banking,216.0,2022-04-13,Online,Completed,True,sdv-id-iSPdWE
T06010002,P002,Banking,476.23,2025-12-27,Branch,Completed,True,sdv-id-iSPdWE
T06020000,P015,Investment,27.56,2025-03-18,Branch,Pending,True,sdv-id-XaiqZs
T06020001,P009,Insurance,59.65,2025-08-18,Online,Pending,True,sdv-id-XaiqZs
T06020002,P001,Banking,35.37,2025-11-12,Online,Completed,False,sdv-id-XaiqZs
T06030000,P015,Investment,0.06,2025-12-23,Online,Cancelled,False,sdv-id-vYiMMY
T06030001,P010,Insurance,104.22,2022-12-12,Branch,Cancelled,True,sdv-id-vYiMMY
T06040000,P009,Insurance,232.73,2025-12-31,Mobile App,Completed,False,sdv-id-mtnVCA
T06040001,P008,Insurance,50.71,2023-08-29,Branch,Completed,False,sdv-id-mtnVCA
T06040002,P008,Insurance,50.21,2025-12-31,Phone,Completed,False,sdv-id-mtnVCA
T06050000,P008,Insurance,58.92,2024-09-02,Branch,Completed,False,sdv-id-fzWMfS
T06050001,P008,Insurance,115.2,2025-08-08,Online,Completed,True,sdv-id-fzWMfS
T06060000,P014,Banking,2069.65,2025-11-04,Branch,Completed,True,sdv-id-xPguvu
T06060001,P009,Insurance,28.61,2025-11-16,Branch,Cancelled,True,sdv-id-xPguvu
T06060002,P008,Insurance,52.81,2025-10-13,Branch,Pending,False,sdv-id-xPguvu
T06070000,P001,Banking,0.06,2024-07-15,Online,Pending,False,sdv-id-uBgeDf
T06070001,P008,Insurance,23.96,2025-12-21,Online,Completed,False,sdv-id-uBgeDf
T06070002,P003,Credit,465.04,2025-05-18,Branch,Completed,False,sdv-id-uBgeDf
T06070003,P014,Banking,1816.48,2022-07-19,Branch,Pending,True,sdv-id-uBgeDf
T06070004,P011,Investment,81.92,2025-09-12,Branch,Pending,True,sdv-id-uBgeDf
T06070005,P010,Insurance,143.59,2022-04-19,Mobile App,Completed,False,sdv-id-uBgeDf
T06070006,P012,Investment,1637.01,2025-10-19,Branch,Pending,True,sdv-id-uBgeDf
T06080000,P001,Banking,55.75,2023-01-01,Online,Completed,False,sdv-id-fhBUAB
T06080001,P009,Insurance,201.84,2025-07-13,Online,Completed,True,sdv-id-fhBUAB
T06080002,P005,Credit,460.69,2022-05-05,Branch,Pending,True,sdv-id-fhBUAB
T06080003,P001,Banking,16.28,2022-01-01,Online,Completed,False,sdv-id-fhBUAB
T06080004,P013,Banking,1130.53,2025-11-03,Online,Completed,True,sdv-id-fhBUAB
T06080005,P001,Banking,0.06,2025-08-28,Online,Completed,False,sdv-id-fhBUAB
T06090000,P012,Investment,443.02,2025-11-13,Online,Pending,True,sdv-id-ytIKBv
T06090001,P001,Banking,0.06,2022-05-14,Online,Completed,False,sdv-id-ytIKBv
T06090002,P002,Banking,0.06,2024-07-24,Online,Pending,False,sdv-id-ytIKBv
T06100000,P011,Investment,196.42,2025-11-11,Branch,Completed,True,sdv-id-oIvdBs
T06100001,P001,Banking,5.05,2025-07-24,Online,Completed,False,sdv-id-oIvdBs
T06100002,P002,Banking,9.64,2025-08-03,Branch,Pending,False,sdv-id-oIvdBs
T06100003,P002,Banking,512.12,2023-10-16,Online,Cancelled,True,sdv-id-oIvdBs
T06100004,P008,Insurance,34.96,2025-12-29,Online,Completed,False,sdv-id-oIvdBs
T06100005,P014,Banking,2047.74,2022-03-06,Branch,Pending,True,sdv-id-oIvdBs
T06110000,P003,Credit,0.06,2024-07-22,Online,Pending,False,sdv-id-sYcnIf
T06110001,P010,Insurance,138.89,2025-07-30,Branch,Pending,True,sdv-id-sYcnIf
T06110002,P002,Banking,266.33,2022-01-08,Branch,Completed,False,sdv-id-sYcnIf
T06120000,P012,Investment,1400.76,2025-11-22,Branch,Completed,True,sdv-id-TESckR
T06120001,P002,Banking,545.36,2025-11-11,Online,Completed,True,sdv-id-TESckR
T06120002,P013,Banking,1066.43,2025-12-13,Online,Completed,True,sdv-id-TESckR
T06120003,P014,Banking,2192.35,2022-03-23,Branch,Pending,True,sdv-id-TESckR
T06130000,P001,Banking,48.95,2022-06-15,Online,Pending,False,sdv-id-LrIiuM
T06130001,P008,Insurance,67.34,2025-05-05,Branch,Completed,True,sdv-id-LrIiuM
T06130002,P010,Insurance,112.27,2025-11-30,Branch,Completed,True,sdv-id-LrIiuM
T06130003,P009,Insurance,66.94,2023-11-09,Online,Completed,False,sdv-id-LrIiuM
T06140000,P014,Banking,1649.85,2025-09-17,Mobile App,Completed,True,sdv-id-CAQLrz
T06150000,P010,Insurance,111.58,2022-12-27,Phone,Completed,True,sdv-id-pjXnxN
T06150001,P014,Banking,1992.17,2022-05-28,Branch,Completed,True,sdv-id-pjXnxN
T06150002,P011,Investment,265.67,2025-07-15,Online,Completed,True,sdv-id-pjXnxN
T06150003,P015,Investment,0.06,2025-08-28,Online,Pending,False,sdv-id-pjXnxN
T06160000,P001,Banking,83.49,2022-10-28,Phone,Completed,True,sdv-id-XIgBgc
T06160001,P001,Banking,43.1,2025-11-07,Online,Completed,False,sdv-id-XIgBgc
T06160002,P014,Banking,1668.6,2022-04-07,Branch,Cancelled,True,sdv-id-XIgBgc
T06160003,P002,Banking,436.12,2025-10-03,Online,Pending,False,sdv-id-XIgBgc
T06160004,P005,Credit,22.31,2025-06-26,Branch,Pending,True,sdv-id-XIgBgc
T06160005,P005,Credit,164.99,2023-05-06,Online,Pending,True,sdv-id-XIgBgc
T06160006,P010,Insurance,138.61,2025-02-04,Branch,Completed,True,sdv-id-XIgBgc
T06160007,P011,Investment,106.88,2025-07-07,Phone,Completed,True,sdv-id-XIgBgc
T06170000,P001,Banking,39.37,2025-07-22,Online,Pending,False,sdv-id-oztIjD
T06170001,P013,Banking,1693.2,2024-09-01,Branch,Pending,True,sdv-id-oztIjD
T06170002,P013,Banking,4494.26,2022-05-13,Branch,Cancelled,True,sdv-id-oztIjD
T06180000,P014,Banking,1900.7,2022-01-01,Branch,Completed,True,sdv-id-rJjRjH
T06180001,P008,Insurance,41.44,2025-06-05,Branch,Completed,False,sdv-id-rJjRjH
T06180002,P008,Insurance,12.22,2025-09-08,Online,Completed,False,sdv-id-rJjRjH
T06180003,P010,Insurance,243.94,2025-06-02,Online,Completed,True,sdv-id-rJjRjH
T06180004,P003,Credit,400.39,2023-08-26,Branch,Pending,True,sdv-id-rJjRjH
T06180005,P005,Credit,11038.33,2022-04-16,Branch,Pending,True,sdv-id-rJjRjH
T06190000,P005,Credit,30.92,2024-09-13,Mobile App,Completed,True,sdv-id-QKTlDR
T06190001,P002,Banking,298.44,2025-10-15,Online,Cancelled,False,sdv-id-QKTlDR
T06190002,P001,Banking,0.06,2024-12-18,Online,Completed,False,sdv-id-QKTlDR
T06200000,P012,Investment,1019.66,2025-09-14,Branch,Completed,True,sdv-id-mRjWyl
T06200001,P008,Insurance,0.06,2022-03-24,Online,Pending,False,sdv-id-mRjWyl
T06200002,P001,Banking,33.14,2025-02-12,Online,Completed,False,sdv-id-mRjWyl
T06210000,P010,Insurance,127.88,2025-10-18,Branch,Completed,True,sdv-id-ESTPwV
T06210001,P008,Insurance,40.62,2023-01-23,Branch,Cancelled,True,sdv-id-ESTPwV
T06210002,P013,Banking,624.81,2025-11-04,Branch,Pending,True,sdv-id-ESTPwV
T06210003,P002,Banking,456.34,2022-03-22,Branch,Completed,True,sdv-id-ESTPwV
T06210004,P013,Banking,798.52,2025-12-31,Branch,Pending,True,sdv-id-ESTPwV
T06210005,P001,Banking,0.06,2025-09-01,Online,Pending,False,sdv-id-ESTPwV
T06210006,P011,Investment,105.98,2025-11-06,Branch,Completed,True,sdv-id-ESTPwV
T06220000,P011,Investment,41.62,2025-05-16,Branch,Cancelled,True,sdv-id-KcrNkQ
T06230000,P011,Investment,1063.64,2025-11-21,Branch,Completed,True,sdv-id-FVldBK
T06230001,P013,Banking,5295.29,2025-09-12,Online,Completed,True,sdv-id-FVldBK
T06240000,P011,Investment,597.54,2025-09-26,Branch,Completed,True,sdv-id-ZtaZJP
T06250000,P010,Insurance,134.88,2025-11-30,Online,Pending,False,sdv-id-UhZjIz
T06260000,P006,Credit,194.43,2023-07-28,Branch,Completed,True,sdv-id-YnOGer
T06260001,P005,Credit,1755.25,2022-03-12,Branch,Completed,True,sdv-id-YnOGer
T06270000,P008,Insurance,0.06,2025-09-11,Online,Pending,False,sdv-id-Blkkds
T06270001,P001,Banking,34.66,2025-09-09,Online,Pending,False,sdv-id-Blkkds
T06270002,P012,Investment,5169.73,2022-02-18,Branch,Pending,True,sdv-id-Blkkds
T06280000,P012,Investment,1140.38,2022-06-29,Online,Completed,True,sdv-id-IrDdam
T06280001,P008,Insurance,56.47,2025-07-13,Online,Pending,False,sdv-id-IrDdam
T06280002,P005,Credit,10673.51,2023-12-07,Branch,Completed,True,sdv-id-IrDdam
T06290000,P010,Insurance,258.26,2025-07-10,Online,Completed,False,sdv-id-ZbiqGa
T06300000,P011,Investment,617.01,2022-01-25,Branch,Cancelled,True,sdv-id-AXFaMA
T06300001,P001,Banking,284.01,2023-01-08,Branch,Cancelled,False,sdv-id-AXFaMA
T06300002,P001,Banking,123.4,2022-03-25,Online,Completed,False,sdv-id-AXFaMA
T06300003,P012,Investment,518.53,2025-04-07,Online,Completed,True,sdv-id-AXFaMA
T06310000,P013,Banking,4367.67,2025-08-14,Branch,Pending,True,sdv-id-DJxrok
T06310001,P008,Insurance,32.38,2025-05-17,Branch,Completed,True,sdv-id-DJxrok
T06310002,P002,Banking,15.01,2023-07-28,Branch,Pending,False,sdv-id-DJxrok
T06310003,P001,Banking,27.68,2025-11-28,Online,Completed,False,sdv-id-DJxrok
T06310004,P001,Banking,38.22,2025-12-31,Branch,Completed,False,sdv-id-DJxrok
T06320000,P010,Insurance,189.17,2025-12-01,Mobile App,Completed,False,sdv-id-gVpzeh
T06320001,P005,Credit,83.61,2025-12-15,Branch,Completed,True,sdv-id-gVpzeh
T06330000,P002,Banking,325.77,2025-11-19,Online,Completed,False,sdv-id-yUgqjw
T06330001,P001,Banking,56.19,2025-06-09,Branch,Completed,True,sdv-id-yUgqjw
T06330002,P008,Insurance,0.06,2024-08-29,Online,Cancelled,False,sdv-id-yUgqjw
T06340000,P001,Banking,176.87,2025-10-10,Online,Pending,False,sdv-id-DciOHU
T06340001,P008,Insurance,64.77,2025-06-21,Mobile App,Completed,True,sdv-id-DciOHU
T06340002,P005,Credit,2206.56,2022-05-30,Branch,Completed,True,sdv-id-DciOHU
T06340003,P010,Insurance,993.24,2022-12-23,Branch,Completed,True,sdv-id-DciOHU
T06340004,P008,Insurance,72.79,2025-11-04,Branch,Pending,False,sdv-id-DciOHU
T06340005,P005,Credit,275.41,2025-12-19,Online,Completed,True,sdv-id-DciOHU
T06340006,P008,Insurance,84.09,2022-05-18,Branch,Completed,True,sdv-id-DciOHU
T06350000,P009,Insurance,78.49,2025-03-20,Branch,Completed,True,sdv-id-PrzCcK
T06350001,P013,Banking,1055.76,2025-10-04,Branch,Completed,True,sdv-id-PrzCcK
T06350002,P005,Credit,268.01,2025-11-20,Branch,Completed,True,sdv-id-PrzCcK
T06360000,P015,Investment,0.06,2022-05-22,Branch,Cancelled,True,sdv-id-vfgpMa
T06360001,P009,Insurance,1027.04,2025-10-23,Phone,Completed,False,sdv-id-vfgpMa
T06360002,P008,Insurance,0.06,2022-03-08,Online,Pending,False,sdv-id-vfgpMa
T06360003,P011,Investment,590.21,2025-12-15,Branch,Completed,True,sdv-id-vfgpMa
