transaction_id,product_id,product_category,amount,transaction_date,channel,status,is_first_product,customer_id
T04860007,P009,Insurance,763.74,2024-03-26,Branch,Completed,True,sdv-id-eMDuGT
T04860008,P001,Banking,1227.73,2025-09-24,Online,Completed,True,sdv-id-eMDuGT
T04870000,P010,Insurance,1289.2,2025-06-06,Mobile App,Completed,True,sdv-id-ddInyp
T04870001,P009,Insurance,515.72,2024-12-23,Online,Completed,True,sdv-id-ddInyp
T04870002,P009,Insurance,49.73,2023-05-08,Phone,Completed,True,sdv-id-ddInyp
T04870003,P001,Banking,1049.83,2024-02-08,Online,Completed,False,sdv-id-ddInyp
T04870004,P002,Banking,186.0,2024-10-23,Phone,Completed,False,sdv-id-ddInyp
T04870005,P002,Banking,0.01,2022-06-19,Mobile App,Completed,False,sdv-id-ddInyp
T04870006,P009,Insurance,164.13,2024-04-14,Mobile App,Completed,True,sdv-id-ddInyp
T04880000,P015,Investment,1661.91,2022-06-05,Online,Completed,True,sdv-id-pjQKqU
T04880001,P001,Banking,1253.43,2025-06-28,Online,Completed,True,sdv-id-pjQKqU
T04880002,P007,Credit,323.1,2023-02-13,Branch,Completed,False,sdv-id-pjQKqU
T04880003,P012,Investment,22.03,2023-12-18,Branch,Completed,True,sdv-id-pjQKqU
T04880004,P002,Banking,240.88,2023-08-12,Online,Completed,False,sdv-id-pjQKqU
T04890000,P012,Investment,1822.66,2022-07-30,Mobile App,Completed,False,sdv-id-zMMjpN
T04890001,P013,Banking,91.06,2022-02-03,Online,Completed,False,sdv-id-zMMjpN
T04890002,P008,Insurance,229.21,2025-10-27,Branch,Completed,False,sdv-id-zMMjpN
T04900000,P003,Credit,52.19,2022-01-01,Online,Completed,True,sdv-id-NfPHeQ
T04900001,P002,Banking,223.12,2024-03-02,Branch,Completed,False,sdv-id-NfPHeQ
T04900002,P015,Investment,110.53,2023-04-01,Branch,Completed,False,sdv-id-NfPHeQ
T04900003,P012,Investment,0.01,2025-10-19,Mobile App,Completed,True,sdv-id-NfPHeQ
T04910000,P001,Banking,2333.41,2023-09-23,Online,Completed,True,sdv-id-OyLTHJ
T04910001,P001,Banking,2115.24,2025-10-22,Mobile App,Completed,True,sdv-id-OyLTHJ
T04910002,P001,Banking,3.17,2025-06-05,Online,Completed,True,sdv-id-OyLTHJ
T04910003,P014,Banking,826.16,2022-03-18,Branch,Completed,False,sdv-id-OyLTHJ
T04920000,P002,Banking,673.67,2025-12-01,Online,Pending,False,sdv-id-NQyMTj
T04920001,P009,Insurance,130.37,2022-10-04,Mobile App,Completed,False,sdv-id-NQyMTj
T04920002,P009,Insurance,4912.32,2024-03-01,Online,Completed,False,sdv-id-NQyMTj
T04920003,P013,Banking,1928.99,2022-10-09,Mobile App,Completed,False,sdv-id-NQyMTj
T04920004,P011,Investment,697.53,2023-01-30,Branch,Completed,True,sdv-id-NQyMTj
T04920005,P006,Credit,0.01,2022-07-20,Mobile App,Completed,True,sdv-id-NQyMTj
T04930000,P003,Credit,1563.49,2025-12-03,Branch,Pending,False,sdv-id-hIrubf
T04930001,P012,Investment,1925.19,2023-10-15,Phone,Completed,False,sdv-id-hIrubf
T04930002,P007,Credit,149.44,2024-09-13,Mobile App,Pending,False,sdv-id-hIrubf
T04930003,P005,Credit,1152.6,2022-04-09,Branch,Completed,True,sdv-id-hIrubf
T04930004,P008,Insurance,117.71,2024-01-22,Mobile App,Pending,False,sdv-id-hIrubf
T04930005,P008,Insurance,19.48,2024-08-06,Branch,Completed,True,sdv-id-hIrubf
T04930006,P014,Banking,0.01,2022-09-21,Online,Completed,False,sdv-id-hIrubf
T04930007,P005,Credit,0.01,2022-04-26,Mobile App,Completed,False,sdv-id-hIrubf
T04930008,P014,Banking,1736.29,2022-12-16,Mobile App,Completed,True,sdv-id-hIrubf
T04930009,P014,Banking,81.08,2023-07-31,Online,Pending,False,sdv-id-hIrubf
T04930010,P013,Banking,0.01,2022-06-17,Online,Completed,False,sdv-id-hIrubf
T04940000,P014,Banking,0.01,2023-09-12,Branch,Completed,True,sdv-id-pKdCjA
T04940001,P008,Insurance,0.01,2025-06-16,Online,Completed,True,sdv-id-pKdCjA
T04950000,P009,Insurance,879.4,2024-10-13,Branch,Completed,True,sdv-id-vCXEqY
T04950001,P014,Banking,29.6,2022-03-29,Online,Completed,True,sdv-id-vCXEqY
T04960000,P001,Banking,0.01,2024-09-12,Mobile App,Completed,False,sdv-id-pMZgbi
T04960001,P009,Insurance,2734.32,2024-08-06,Online,Completed,True,sdv-id-pMZgbi
T04960002,P014,Banking,52.65,2022-09-28,Branch,Completed,True,sdv-id-pMZgbi
T04960003,P002,Banking,67.58,2024-01-23,Phone,Completed,True,sdv-id-pMZgbi
T04960004,P007,Credit,9.8,2023-10-05,Branch,Completed,False,sdv-id-pMZgbi
T04960005,P014,Banking,0.01,2024-08-21,Mobile App,Pending,False,sdv-id-pMZgbi
T04970000,P001,Banking,314.47,2022-10-10,Mobile App,Completed,False,sdv-id-aWIQdJ
T04970001,P002,Banking,8160.04,2023-09-27,Mobile App,Completed,True,sdv-id-aWIQdJ
T04970002,P001,Banking,204.64,2024-08-16,Online,Completed,True,sdv-id-aWIQdJ
T04980000,P012,Investment,0.01,2022-10-22,Online,Completed,False,sdv-id-qFTNrk
T04980001,P003,Credit,1210.08,2022-06-05,Online,Completed,True,sdv-id-qFTNrk
T04980002,P006,Credit,1151.95,2023-10-29,Online,Completed,False,sdv-id-qFTNrk
T04990000,P001,Banking,41.89,2025-01-12,Online,Completed,False,sdv-id-rxYMVv
T04990001,P005,Credit,18.75,2022-10-18,Mobile App,Completed,True,sdv-id-rxYMVv
T04990002,P009,Insurance,143.3,2025-09-27,Online,Completed,False,sdv-id-rxYMVv
T04990003,P012,Investment,520.2,2022-03-08,Phone,Completed,True,sdv-id-rxYMVv
T05000000,P002,Banking,0.01,2022-04-16,Branch,Completed,True,sdv-id-vWests
T05010000,P014,Banking,0.01,2022-08-23,Online,Completed,False,sdv-id-pbFryt
T05010001,P012,Investment,9514.63,2022-06-15,Mobile App,Completed,True,sdv-id-pbFryt
T05020000,P007,Credit,5574.64,2022-08-16,Online,Pending,False,sdv-id-NZAjRN
T05020001,P015,Investment,86.0,2025-12-31,Mobile App,Completed,True,sdv-id-NZAjRN
T05020002,P015,Investment,90.11,2023-01-24,Phone,Completed,True,sdv-id-NZAjRN
T05020003,P006,Credit,58.87,2025-02-04,Mobile App,Completed,False,sdv-id-NZAjRN
T05020004,P001,Banking,600.98,2023-11-04,Online,Completed,True,sdv-id-NZAjRN
T05030000,P012,Investment,681.83,2023-11-17,Branch,Pending,False,sdv-id-ezlhMm
T05030001,P003,Credit,2231.08,2022-02-12,Online,Completed,True,sdv-id-ezlhMm
T05030002,P003,Credit,0.01,2024-07-23,Online,Completed,False,sdv-id-ezlhMm
T05030003,P011,Investment,1611.99,2022-10-23,Mobile App,Completed,False,sdv-id-ezlhMm
T05040000,P009,Insurance,0.01,2022-08-31,Online,Completed,False,sdv-id-CZUcno
T05040001,P003,Credit,45.36,2025-09-15,Mobile App,Completed,True,sdv-id-CZUcno
T05040002,P012,Investment,63.17,2022-12-25,Mobile App,Completed,True,sdv-id-CZUcno
T05040003,P009,Insurance,218.9,2023-02-25,Mobile App,Completed,True,sdv-id-CZUcno
T05050000,P013,Banking,0.01,2023-06-13,Mobile App,Completed,True,sdv-id-rvsaSS
T05050001,P006,Credit,1434.94,2023-04-05,Online,Completed,True,sdv-id-rvsaSS
T05050002,P002,Banking,91.24,2022-04-06,Online,Completed,True,sdv-id-rvsaSS
T05060000,P013,Banking,110.96,2025-09-28,Branch,Completed,False,sdv-id-ZTHgVE
T05070000,P001,Banking,2258.61,2024-06-10,Mobile App,Completed,False,sdv-id-HPvTqJ
T05070001,P009,Insurance,1013.25,2023-03-29,Branch,Pending,False,sdv-id-HPvTqJ
T05070002,P007,Credit,0.01,2022-04-26,Mobile App,Completed,True,sdv-id-HPvTqJ
T05080000,P009,Insurance,188.14,2023-03-20,Online,Completed,True,sdv-id-ZNTkXU
T05080001,P001,Banking,0.01,2024-05-08,Online,Completed,False,sdv-id-ZNTkXU
T05080002,P005,Credit,36.5,2024-06-16,Mobile App,Completed,True,sdv-id-ZNTkXU
T05080003,P001,Banking,1567.75,2022-06-07,Branch,Completed,False,sdv-id-ZNTkXU
T05080004,P009,Insurance,1161.95,2022-03-28,Online,Completed,False,sdv-id-ZNTkXU
T05080005,P003,Credit,42.7,2022-07-09,Online,Completed,False,sdv-id-ZNTkXU
T05090000,P001,Banking,72.15,2024-08-24,Online,Completed,False,sdv-id-CWzmcu
T05090001,P001,Banking,0.01,2022-05-31,Mobile App,Pending,False,sdv-id-CWzmcu
T05090002,P013,Banking,71.52,2024-12-26,Branch,Completed,False,sdv-id-CWzmcu
T05090003,P002,Banking,52.75,2024-04-03,Mobile App,Cancelled,True,sdv-id-CWzmcu
T05100000,P001,Banking,40.24,2022-01-01,Mobile App,Completed,True,sdv-id-uyNuci
T05100001,P001,Banking,1189.69,2025-03-22,Branch,Completed,False,sdv-id-uyNuci
T05100002,P008,Insurance,1086.86,2022-10-13,Online,Completed,True,sdv-id-uyNuci
T05100003,P015,Investment,556.97,2022-10-21,Phone,Completed,True,sdv-id-uyNuci
T05100004,P013,Banking,0.01,2023-05-28,Online,Completed,False,sdv-id-uyNuci
T05100005,P003,Credit,51631.99,2023-07-13,Online,Completed,True,sdv-id-uyNuci
T05110000,P003,Credit,158.66,2022-10-29,Online,Completed,False,sdv-id-lGwRoT
T05120000,P008,Insurance,176.58,2024-07-30,Phone,Completed,True,sdv-id-PQPHiv
T05120001,P011,Investment,128.61,2023-09-26,Online,Completed,True,sdv-id-PQPHiv
T05120002,P003,Credit,0.01,2022-03-11,Branch,Completed,False,sdv-id-PQPHiv
T05120003,P001,Banking,73.09,2023-09-10,Mobile App,Completed,True,sdv-id-PQPHiv
T05120004,P008,Insurance,976.21,2023-04-21,Branch,Completed,True,sdv-id-PQPHiv
T05120005,P013,Banking,1193.51,2023-01-25,Branch,Completed,True,sdv-id-PQPHiv
T05130000,P002,Banking,98.11,2025-12-10,Online,Completed,True,sdv-id-yTKhNK
T05130001,P002,Banking,28.86,2022-12-31,Mobile App,Completed,False,sdv-id-yTKhNK
T05130002,P008,Insurance,205.09,2023-01-16,Online,Pending,False,sdv-id-yTKhNK
T05130003,P001,Banking,1587.54,2023-06-29,Online,Completed,False,sdv-id-yTKhNK
T05130004,P013,Banking,5.57,2022-10-21,Mobile App,Completed,False,sdv-id-yTKhNK
T05130005,P015,Investment,112.34,2023-06-16,Mobile App,Completed,True,sdv-id-yTKhNK
T05140000,P002,Banking,0.01,2024-06-15,Mobile App,Completed,False,sdv-id-uqyYGH
T05140001,P014,Banking,89.58,2025-08-27,Branch,Completed,True,sdv-id-uqyYGH
T05140002,P014,Banking,83.77,2023-03-30,Online,Completed,False,sdv-id-uqyYGH
T05150000,P001,Banking,0.01,2022-12-20,Branch,Completed,True,sdv-id-CjzXJq
T05150001,P009,Insurance,36.72,2022-05-12,Online,Completed,False,sdv-id-CjzXJq
T05160000,P002,Banking,124.18,2023-12-19,Online,Completed,False,sdv-id-JJNbbK
T05160001,P001,Banking,0.01,2024-05-02,Online,Completed,False,sdv-id-JJNbbK
T05160002,P005,Credit,140.5,2025-11-23,Mobile App,Completed,True,sdv-id-JJNbbK
T05160003,P008,Insurance,44.63,2023-06-04,Online,Pending,True,sdv-id-JJNbbK
T05160004,P002,Banking,122.75,2024-04-01,Online,Pending,False,sdv-id-JJNbbK
T05160005,P001,Banking,259.79,2022-09-29,Online,Pending,True,sdv-id-JJNbbK
T05170000,P013,Banking,7827.06,2024-06-08,Online,Completed,True,sdv-id-SGkXbz
T05170001,P001,Banking,1963.5,2023-03-10,Online,Completed,False,sdv-id-SGkXbz
T05170002,P009,Insurance,1706.59,2025-12-01,Online,Completed,False,sdv-id-SGkXbz
T05180000,P001,Banking,670.13,2024-11-29,Mobile App,Completed,True,sdv-id-jejuFG
T05180001,P001,Banking,62.78,2023-03-26,Mobile App,Completed,False,sdv-id-jejuFG
T05180002,P012,Investment,934.9,2024-10-16,Online,Completed,True,sdv-id-jejuFG
T05180003,P009,Insurance,261.3,2022-11-06,Online,Completed,False,sdv-id-jejuFG
T05180004,P009,Insurance,9330.3,2022-08-21,Online,Completed,False,sdv-id-jejuFG
T05180005,P012,Investment,1081.24,2023-06-21,Online,Completed,True,sdv-id-jejuFG
T05180006,P012,Investment,239.83,2024-01-17,Mobile App,Completed,False,sdv-id-jejuFG
T05190000,P001,Banking,7.52,2024-12-23,Online,Completed,False,sdv-id-bapXja
T05190001,P012,Investment,1187.76,2022-01-01,Online,Completed,False,sdv-id-bapXja
T05190002,P007,Credit,5846.73,2024-04-10,Branch,Completed,True,sdv-id-bapXja
T05200000,P001,Banking,969.33,2022-12-04,Online,Completed,True,sdv-id-wOdxfl
T05200001,P002,Banking,65.53,2024-06-06,Online,Completed,False,sdv-id-wOdxfl
T05200002,P001,Banking,471.22,2022-03-12,Mobile App,Pending,False,sdv-id-wOdxfl
T05200003,P001,Banking,1316.8,2022-11-01,Mobile App,Completed,True,sdv-id-wOdxfl
T05200004,P003,Credit,2550.03,2024-02-18,Online,Completed,True,sdv-id-wOdxfl
T05200005,P010,Insurance,149.12,2022-01-01,Online,Completed,False,sdv-id-wOdxfl
T05200006,P005,Credit,499.57,2024-07-01,Mobile App,Completed,False,sdv-id-wOdxfl
T05210000,P015,Investment,176.62,2025-11-14,Online,Completed,False,sdv-id-bdSBns
T05210001,P010,Insurance,211.74,2022-11-10,Mobile App,Completed,True,sdv-id-bdSBns
T05220000,P007,Credit,169.75,2025-03-09,Online,Completed,True,sdv-id-zTHrus
T05220001,P002,Banking,108.38,2022-09-02,Branch,Completed,False,sdv-id-zTHrus
T05220002,P001,Banking,85.47,2022-07-11,Online,Completed,False,sdv-id-zTHrus
T05220003,P002,Banking,0.01,2023-03-03,Online,Completed,True,sdv-id-zTHrus
T05230000,P003,Credit,17.03,2022-05-27,Online,Completed,False,sdv-id-jumHbZ
T05240000,P001,Banking,10.11,2025-01-03,Online,Completed,True,sdv-id-gUVzAT
T05240001,P001,Banking,2434.63,2023-05-23,Mobile App,Completed,False,sdv-id-gUVzAT
T05240002,P002,Banking,720.55,2022-11-03,Online,Completed,False,sdv-id-gUVzAT
T05240003,P001,Banking,104.89,2023-07-28,Branch,Completed,False,sdv-id-gUVzAT
T05240004,P006,Credit,423.34,2025-08-23,Phone,Completed,True,sdv-id-gUVzAT
T05250000,P009,Insurance,166.08,2022-09-04,Mobile App,Completed,False,sdv-id-gjHYYf
T05250001,P008,Insurance,111.27,2024-09-30,Branch,Completed,True,sdv-id-gjHYYf
T05250002,P005,Credit,0.01,2024-10-31,Online,Completed,False,sdv-id-gjHYYf
T05250003,P002,Banking,154.47,2023-06-24,Mobile App,Completed,True,sdv-id-gjHYYf
T05260000,P010,Insurance,0.01,2022-10-08,Mobile App,Completed,True,sdv-id-axyLjR
T05260001,P014,Banking,17.11,2022-02-09,Online,Completed,False,sdv-id-axyLjR
T05260002,P014,Banking,224.06,2022-12-01,Phone,Completed,False,sdv-id-axyLjR
T05260003,P009,Insurance,853.24,2024-01-01,Mobile App,Completed,True,sdv-id-axyLjR
T05260004,P010,Insurance,55.74,2022-12-28,Mobile App,Completed,False,sdv-id-axyLjR
T05260005,P001,Banking,101.44,2023-02-05,Online,Completed,False,sdv-id-axyLjR
T05270000,P011,Investment,189.13,2023-05-24,Online,Completed,True,sdv-id-qhlVVH
T05270001,P003,Credit,0.01,2024-06-11,Online,Completed,False,sdv-id-qhlVVH
T05270002,P008,Insurance,593.93,2022-12-22,Mobile App,Pending,False,sdv-id-qhlVVH
T05270003,P001,Banking,216.18,2022-10-19,Mobile App,Completed,False,sdv-id-qhlVVH
T05280000,P002,Banking,2853.18,2023-12-13,Branch,Completed,False,sdv-id-KXVKYU
T05280001,P012,Investment,133.99,2025-04-15,Online,Completed,False,sdv-id-KXVKYU
T05280002,P012,Investment,50.98,2025-12-23,Mobile App,Completed,True,sdv-id-KXVKYU
T05280003,P008,Insurance,10388.24,2024-07-13,Online,Completed,True,sdv-id-KXVKYU
T05280004,P009,Insurance,945.19,2023-09-20,Online,Completed,True,sdv-id-KXVKYU
T05280005,P012,Investment,108.62,2024-11-17,Branch,Completed,True,sdv-id-KXVKYU
T05290000,P002,Banking,0.01,2025-03-03,Mobile App,Completed,True,sdv-id-jODvgF
T05290001,P008,Insurance,11391.28,2022-08-19,Phone,Completed,True,sdv-id-jODvgF
T05290002,P002,Banking,0.01,2024-07-25,Online,Completed,False,sdv-id-jODvgF
T05290003,P007,Credit,119.6,2025-10-24,Online,Completed,True,sdv-id-jODvgF
T05300000,P014,Banking,85.81,2022-07-12,Online,Completed,True,sdv-id-zxYOGl
T05300001,P005,Credit,4689.94,2024-02-20,Phone,Completed,False,sdv-id-zxYOGl
T05310000,P006,Credit,29.07,2025-11-27,Mobile App,Completed,False,sdv-id-IckrpC
T05310001,P012,Investment,1249.96,2024-10-05,Branch,Completed,False,sdv-id-IckrpC
T05310002,P007,Credit,53.13,2025-01-12,Online,Cancelled,False,sdv-id-IckrpC
T05320000,P012,Investment,83.26,2022-03-20,Mobile App,Completed,False,sdv-id-RKMOHN
T05320001,P013,Banking,0.01,2023-02-17,Mobile App,Completed,True,sdv-id-RKMOHN
T05320002,P005,Credit,55.27,2023-08-21,Phone,Completed,False,sdv-id-RKMOHN
T05320003,P008,Insurance,1997.95,2023-09-14,Online,Completed,True,sdv-id-RKMOHN
T05320004,P006,Credit,182.86,2025-04-10,Phone,Completed,True,sdv-id-RKMOHN
T05320005,P009,Insurance,0.01,2023-05-13,Mobile App,Completed,False,sdv-id-RKMOHN
T05330000,P012,Investment,24.45,2023-08-14,Branch,Pending,False,sdv-id-oSFjRi
T05330001,P012,Investment,260.61,2025-06-25,Branch,Completed,True,sdv-id-oSFjRi
T05340000,P008,Insurance,147.95,2022-10-30,Branch,Completed,False,sdv-id-GQzgan
T05340001,P008,Insurance,396.49,2024-06-11,Mobile App,Completed,False,sdv-id-GQzgan
T05340002,P005,Credit,216.09,2022-09-06,Online,Pending,True,sdv-id-GQzgan
T05340003,P005,Credit,0.01,2022-06-30,Mobile App,Cancelled,False,sdv-id-GQzgan
T05350000,P012,Investment,9.63,2023-05-19,Branch,Completed,True,sdv-id-BnKehM
T05350001,P002,Banking,0.72,2024-07-26,Online,Cancelled,False,sdv-id-BnKehM
T05350002,P007,Credit,37.04,2022-12-02,Branch,Completed,False,sdv-id-BnKehM
T05350003,P001,Banking,0.01,2024-05-03,Mobile App,Completed,True,sdv-id-BnKehM
T05350004,P001,Banking,0.01,2022-05-24,Online,Completed,True,sdv-id-BnKehM
T05350005,P001,Banking,2207.52,2022-06-03,Online,Completed,True,sdv-id-BnKehM
T05350006,P002,Banking,1542.5,2024-05-25,Branch,Completed,False,sdv-id-BnKehM
T05360000,P002,Banking,149.42,2023-05-20,Phone,Completed,True,sdv-id-kPKVNW
T05360001,P013,Banking,104.08,2022-10-19,Mobile App,Completed,True,sdv-id-kPKVNW
T05360002,P001,Banking,5349.92,2022-05-24,Online,Completed,True,sdv-id-kPKVNW
T05360003,P002,Banking,0.01,2023-03-17,Branch,Completed,True,sdv-id-kPKVNW
T05360004,P004,Credit,0.01,2022-08-24,Online,Completed,True,sdv-id-kPKVNW
T05360005,P005,Credit,298.08,2024-06-01,Branch,Completed,True,sdv-id-kPKVNW
T05370000,P006,Credit,487.48,2025-01-03,Mobile App,Completed,True,sdv-id-SMznGX
T05370001,P002,Banking,196.55,2023-05-06,Online,Completed,True,sdv-id-SMznGX
T05380000,P008,Insurance,54.42,2023-06-13,Mobile App,Pending,False,sdv-id-ezsOhf
T05380001,P009,Insurance,4165.81,2022-08-26,Branch,Completed,False,sdv-id-ezsOhf
T05380002,P009,Insurance,595.72,2022-05-20,Online,Pending,False,sdv-id-ezsOhf
T05380003,P001,Banking,1366.84,2022-09-20,Phone,Completed,False,sdv-id-ezsOhf
T05380004,P007,Credit,60.74,2025-05-31,Online,Completed,False,sdv-id-ezsOhf
T05380005,P014,Banking,1.55,2025-09-15,Online,Completed,True,sdv-id-ezsOhf
T05380006,P002,Banking,99.34,2025-12-31,Online,Completed,False,sdv-id-ezsOhf
T05380007,P001,Banking,76.43,2023-12-04,Online,Completed,False,sdv-id-ezsOhf
T05380008,P012,Investment,2192.78,2025-04-25,Online,Completed,False,sdv-id-ezsOhf
T05380009,P008,Insurance,871.09,2023-11-27,Online,Completed,True,sdv-id-ezsOhf
T05380010,P015,Investment,178.35,2023-10-19,Online,Completed,True,sdv-id-ezsOhf
T05390000,P010,Insurance,0.01,2023-05-28,Mobile App,Completed,False,sdv-id-zQPcJD
T05390001,P015,Investment,608.13,2022-01-28,Mobile App,Completed,True,sdv-id-zQPcJD
T05390002,P009,Insurance,1682.22,2024-06-05,Online,Completed,True,sdv-id-zQPcJD
T05390003,P008,Insurance,97.12,2023-03-20,Mobile App,Completed,True,sdv-id-zQPcJD
T05390004,P012,Investment,6218.45,2022-05-27,Mobile App,Completed,False,sdv-id-zQPcJD
T05400000,P001,Banking,143.75,2024-12-06,Online,Completed,False,sdv-id-fihihd
T05400001,P001,Banking,163.82,2023-06-21,Online,Completed,False,sdv-id-fihihd
T05400002,P003,Credit,124.59,2022-03-31,Phone,Completed,True,sdv-id-fihihd
T05410000,P009,Insurance,162.82,2022-10-03,Online,Completed,True,sdv-id-sFRNoD
T05410001,P012,Investment,0.01,2024-06-07,Mobile App,Completed,False,sdv-id-sFRNoD
T05410002,P015,Investment,1645.36,2023-05-09,Mobile App,Completed,False,sdv-id-sFRNoD
T05420000,P008,Insurance,25.0,2023-09-15,Online,Completed,False,sdv-id-EudVUJ
T05420001,P001,Banking,1528.24,2022-04-03,Branch,Completed,False,sdv-id-EudVUJ
T05420002,P006,Credit,0.01,2024-01-18,Branch,Completed,False,sdv-id-EudVUJ
T05420003,P001,Banking,941.58,2025-05-25,Online,Completed,True,sdv-id-EudVUJ
T05420004,P014,Banking,103.86,2023-04-10,Branch,Completed,False,sdv-id-EudVUJ
T05420005,P007,Credit,110.34,2023-09-15,Online,Completed,False,sdv-id-EudVUJ
T05430000,P004,Credit,1694.2,2022-10-12,Branch,Completed,True,sdv-id-gckxqM
T05440000,P008,Insurance,1867.45,2022-06-03,Online,Completed,True,sdv-id-TMDChq
T05440001,P009,Insurance,9111.54,2022-06-10,Online,Completed,False,sdv-id-TMDChq
T05440002,P001,Banking,999.71,2024-01-04,Mobile App,Pending,True,sdv-id-TMDChq
T05440003,P006,Credit,0.01,2022-11-18,Online,Completed,False,sdv-id-TMDChq
T05440004,P002,Banking,83.65,2025-03-15,Online,Completed,False,sdv-id-TMDChq
T05450000,P007,Credit,945.91,2024-03-11,Mobile App,Completed,False,sdv-id-RYTZvo
T05450001,P002,Banking,2008.13,2022-10-18,Mobile App,Completed,True,sdv-id-RYTZvo
T05450002,P001,Banking,89.07,2023-06-21,Online,Completed,True,sdv-id-RYTZvo
T05450003,P015,Investment,0.01,2022-08-10,Online,Completed,False,sdv-id-RYTZvo
T05460000,P006,Credit,907.5,2022-04-14,Mobile App,Completed,True,sdv-id-YkKoSx
T05460001,P014,Banking,2310.33,2024-03-01,Mobile App,Completed,True,sdv-id-YkKoSx
T05460002,P008,Insurance,164.45,2024-01-14,Online,Completed,False,sdv-id-YkKoSx
T05460003,P002,Banking,0.01,2023-10-13,Branch,Cancelled,True,sdv-id-YkKoSx
T05470000,P001,Banking,104.49,2024-03-06,Online,Completed,False,sdv-id-oQRxAu
T05470001,P008,Insurance,13.37,2025-05-28,Branch,Completed,True,sdv-id-oQRxAu
T05470002,P013,Banking,227.2,2022-09-14,Mobile App,Pending,True,sdv-id-oQRxAu
T05480000,P005,Credit,33.14,2024-02-17,Online,Completed,True,sdv-id-VEdXTd
T05480001,P012,Investment,68.28,2023-07-02,Online,Completed,False,sdv-id-VEdXTd
T05490000,P002,Banking,1579.93,2022-11-14,Mobile App,Completed,False,sdv-id-XikJEJ
T05490001,P002,Banking,96.17,2022-07-31,Branch,Pending,True,sdv-id-XikJEJ
T05490002,P008,Insurance,4395.5,2022-12-05,Branch,Completed,True,sdv-id-XikJEJ
T05490003,P014,Banking,751.76,2022-02-20,Mobile App,Completed,False,sdv-id-XikJEJ
T05490004,P007,Credit,1971.26,2022-08-19,Mobile App,Completed,True,sdv-id-XikJEJ
T05490005,P010,Insurance,109.48,2024-11-06,Mobile App,Completed,True,sdv-id-XikJEJ
T05490006,P003,Credit,90.19,2022-10-05,Mobile App,Completed,True,sdv-id-XikJEJ
T05490007,P007,Credit,0.01,2022-06-17,Online,Completed,True,sdv-id-XikJEJ
T05490008,P008,Insurance,593.88,2025-11-05,Mobile App,Pending,True,sdv-id-XikJEJ
T05500000,P001,Banking,103.83,2023-01-14,Mobile App,Completed,False,sdv-id-betRiu
T05500001,P007,Credit,1492.03,2022-09-20,Online,Completed,False,sdv-id-betRiu
T05510000,P002,Banking,985.88,2023-01-11,Online,Completed,True,sdv-id-NFNaHb
T05510001,P001,Banking,168.36,2024-01-17,Online,Completed,False,sdv-id-NFNaHb
T05510002,P005,Credit,73.14,2023-11-12,Branch,Completed,True,sdv-id-NFNaHb
T05510003,P012,Investment,949.21,2025-12-31,Mobile App,Completed,False,sdv-id-NFNaHb
T05510004,P001,Banking,153.89,2024-09-13,Online,Pending,True,sdv-id-NFNaHb
T05520000,P010,Insurance,0.01,2022-11-28,Mobile App,Completed,True,sdv-id-GjaqbT
T05520001,P010,Insurance,302.35,2023-05-04,Branch,Completed,False,sdv-id-GjaqbT
T05520002,P002,Banking,159.12,2022-12-31,Mobile App,Completed,True,sdv-id-GjaqbT
T05520003,P014,Banking,592.73,2025-01-01,Online,Completed,True,sdv-id-GjaqbT
T05520004,P014,Banking,192.54,2024-10-27,Online,Completed,False,sdv-id-GjaqbT
T05520005,P008,Insurance,2230.51,2022-09-30,Mobile App,Completed,True,sdv-id-GjaqbT
T05530000,P012,Investment,634.65,2023-05-27,Online,Completed,True,sdv-id-ziLZKx
T05530001,P012,Investment,34.65,2022-09-20,Mobile App,Pending,False,sdv-id-ziLZKx
T05530002,P006,Credit,780.8,2025-08-10,Online,Completed,True,sdv-id-ziLZKx
T05530003,P006,Credit,2093.23,2023-03-31,Online,Completed,True,sdv-id-ziLZKx
T05530004,P009,Insurance,0.01,2022-08-02,Online,Completed,True,sdv-id-ziLZKx
T05540000,P004,Credit,164.18,2022-08-26,Mobile App,Completed,False,sdv-id-ELlKqa
T05540001,P002,Banking,16.61,2023-12-14,Branch,Completed,False,sdv-id-ELlKqa
T05540002,P011,Investment,1298.84,2022-01-22,Online,Completed,True,sdv-id-ELlKqa
T05550000,P014,Banking,212.06,2022-05-08,Online,Completed,True,sdv-id-asHktF
T05550001,P007,Credit,0.01,2022-07-30,Online,Completed,False,sdv-id-asHktF
T05550002,P014,Banking,24.44,2023-10-15,Online,Pending,False,sdv-id-asHktF
T05560000,P001,Banking,1496.77,2025-04-29,Phone,Completed,False,sdv-id-nwnqiZ
T05570000,P001,Banking,139.09,2023-09-22,Branch,Completed,True,sdv-id-yyfDuf
T05570001,P015,Investment,523.71,2023-05-22,Online,Completed,False,sdv-id-yyfDuf
T05570002,P008,Insurance,0.01,2024-03-17,Online,Completed,True,sdv-id-yyfDuf
T05570003,P012,Investment,1843.37,2024-05-31,Online,Completed,True,sdv-id-yyfDuf
T05570004,P004,Credit,108.31,2023-01-26,Online,Completed,False,sdv-id-yyfDuf
T05580000,P001,Banking,73.52,2023-01-11,Mobile App,Completed,True,sdv-id-EIsizY
T05580001,P002,Banking,45.5,2024-11-11,Mobile App,Completed,False,sdv-id-EIsizY
